index,uid,cluster,friend_count,status_count,follower_count,friends_day,statuses_day,followers_day,retweet_pro,dmention_pro,reply_pro,retweet_div,reply_div,mention_div,i,we,negate,swear,social,posemo,negemo,body,health,ingest,prostr
5530,6009,0,149,23397,8597,0.1697038724,26.6480637813,9.791571754,0.0811567164,0.0951492537,0.1044776119,6.7053313373,4.1930273719,3.4143474128,0.1163970612,0.0022732514,0.0319902481,0.0116627681,0.0728099364,0.0380522518,0.0494514546,0.024149178,0.024149178,0.0342305538,0
5531,6010,0,255,6560,2746,0.7142857143,18.3753501401,7.6918767507,0.8793463143,0.8303198887,0.0146036161,5.5542967054,3.7924979243,2.4502819965,0.1179443976,0.00168492,0.0265374895,0.0134793597,0.0282224094,0.0347514743,0.0530749789,0.0250631845,0.0181128896,0.0442291491,0.0389429764
5532,6011,0,1041,3292,2291,5.1534653465,16.297029703,11.3415841584,0.8942498348,0.8542630535,0.0234633179,5.3942287089,3.4276380483,0.110961967,0.1374045802,0,0.0233248516,0.0072094996,0.0831212892,0.0356234097,0.072519084,0.0178117048,0.0199321459,0.0339270568,0.0112359551
5533,6012,0,67,2325,811,0.2712550607,9.4129554656,3.2834008097,0.1949630916,0.1788970908,0.1454624403,5.7368000877,3.85788244,2.0075563074,0.1173214772,0.0008166228,0.0291262136,0.0133835405,0.0615189184,0.0367026586,0.0443244715,0.0167861356,0.0114327194,0.0345703657,0.0134607034
5534,6013,0,713,261,260,15.8444444444,5.8,5.7777777778,0.1921568627,0.1960784314,0.0823529412,3.5756433574,1.7342296297,1.0986122887,0.1313947227,0.0032310178,0.0242326333,0.0156165859,0.0893914917,0.0463112547,0.0414647281,0.0177705977,0.0166935918,0.0296176629,0.0156862745
5535,6014,0,167,270,72,0.3966745843,0.6413301663,0.1710213777,0.3814814815,0.3444444444,0.0518518519,3.6032501419,1.6792043316,1.6674619334,0.1356132075,0.0011792453,0.0271226415,0.0206367925,0.085495283,0.0359669811,0.0660377358,0.0306603774,0.0170990566,0.0277122642,0.0222222222
5536,6015,0,102,952,98,0.3377483444,3.1523178808,0.3245033113,0.8937142857,0.7565714286,0.008,4.553065266,1.3321790402,0.6931471806,0.1227045075,0.0050083472,0.0358931553,0.0066777963,0.061769616,0.0442404007,0.0358931553,0.0233722871,0.0367278798,0.0634390651,-0.0022857143
5537,6016,0,664,718,244,2.534351145,2.7404580153,0.9312977099,0.545323741,0.6014388489,0.2330935252,3.6422617653,2.4974758698,2.8698796671,0.1077762619,0.0022737608,0.0209185994,0.0031832651,0.1045929968,0.0877671669,0.0263756253,0.0186448386,0.020009095,0.0222828558,0.0201438849
5538,6017,0,219,367,143,2.3548387097,3.9462365591,1.5376344086,0.3636363636,0.3380681818,0.0511363636,3.9609662321,2.3046193848,0.6931471806,0.1257883672,0.0007007708,0.0392431675,0.0112123336,0.087596356,0.0406447092,0.0451997197,0.0171688858,0.0136650315,0.0245269797,0.0198863636
5539,6018,0,1874,774,1272,5.2346368715,2.1620111732,3.5530726257,0.6680851064,0.609929078,0.0042553191,5.4662376384,1.692408863,1.0986122887,0.1054732041,0.0034207526,0.0336374002,0.0028506271,0.0781071836,0.0524515393,0.0421892816,0.0313568985,0.023945268,0.0393386545,0.0397163121
5540,6019,0,199,1468,69,0.4806763285,3.5458937198,0.1666666667,0.5285326087,0.5842391304,0.1426630435,3.4697855829,2.1761870977,2.7237385502,0.1011871114,0.0065950631,0.024119088,0.0013190126,0.082909365,0.0635010364,0.0209157716,0.0139438477,0.0073487846,0.0050876201,0
5541,6020,0,525,410,345,32.8125,25.625,21.5625,0.2336683417,0.2185929648,0.1256281407,3.896430889,3.0951650526,1.6674619334,0.0837951674,0.0011084017,0.0241631567,0.0024384837,0.0518731988,0.0376856573,0.0308135668,0.0261582798,0.0237197961,0.043449346,0.0075376884
5542,6021,0,406,354,311,0.9878345499,0.8613138686,0.7566909976,0.3924418605,0.4098837209,0.1162790698,4.0411392254,2.5261151708,2.1458417526,0.1123742895,0.0026235243,0.0266724967,0.0056843026,0.117184084,0.0546567556,0.0332313074,0.0056843026,0.0087450809,0.0113686052,-0.0029069767
5543,6022,0,59,3195,151,0.1425120773,7.7173913044,0.3647342995,0.3919821826,0.360165447,0.0092268533,4.0472262198,1.4978661368,1.0186229225,0.143525741,0.0023689836,0.049344196,0.011035997,0.0927948229,0.0400993818,0.0581267695,0.0219564338,0.0215519732,0.0165828855,-0.0006363347
5544,6023,0,435,678,489,1.0635696822,1.6577017115,1.195599022,0.6895475819,0.639625585,0.0374414977,4.5212951027,2.5100076179,1.2945451658,0.1320754717,0.002979146,0.0268123138,0.0104270109,0.0600794439,0.0218470705,0.0580933466,0.0317775571,0.0292949355,0.0506454816,0.007800312
5545,6024,0,130,78,125,0.3975535168,0.2385321101,0.3822629969,0.2083333333,0.3194444444,0.1944444444,2.6390573296,1.5544328269,1.6039524851,0.1043338684,0.0032102729,0.0032102729,0.0016051364,0.0834670947,0.0497592295,0.0096308186,0.0032102729,0.0288924559,0.0337078652,0
5546,6025,0,499,1713,316,10.1836734694,34.9591836735,6.4489795918,0.3494851605,0.3973349485,0.0096910963,4.9135158267,2.0138058939,4.3526197985,0.112911084,0.0041412911,0.040316687,0.0141291108,0.0816077954,0.0364190012,0.0479902558,0.0172959805,0.0141291108,0.0264311815,0.001211387
5547,6026,0,55,114,90,0.6547619048,1.3571428571,1.0714285714,0.1607142857,0.1517857143,0.0267857143,2.3114234447,1.6094379124,0,0.12,0,0.0215384615,0.0112820513,0.0666666667,0.0348717949,0.04,0.0276923077,0.0164102564,0.0451282051,0.0357142857
5548,6027,0,652,400,1075,1.5980392157,0.9803921569,2.6348039216,0.2525773196,0.2371134021,0.0618556701,4.5479628059,2.3864102028,0.5623351446,0.1134094151,0.0007132668,0.0260342368,0.0089158345,0.0827389444,0.0474322397,0.037446505,0.0338801712,0.0139087019,0.0281740371,0.1726804124
5549,6029,0,291,2957,359,0.7864864865,7.9918918919,0.9702702703,0.8536299766,0.7669789227,0.0152224824,5.0346290153,2.1322917896,2.2025210748,0.1192127041,0.0008946544,0.0239320063,0.0071572355,0.0606128383,0.0328785507,0.022366361,0.0109595169,0.0089465444,0.044732722,0.0261514442
5550,6030,0,318,2130,320,0.7794117647,5.2205882353,0.7843137255,0.2681537731,0.2705268154,0.1746559089,5.1311106943,3.4032804272,2.8460956606,0.1166236003,0.002182027,0.0294573643,0.010163652,0.0888314671,0.0466264714,0.0422049957,0.0165374677,0.0143554407,0.0239448751,0.0056953014
5551,6031,0,123,28,33,30.75,7,8.25,0.25,0.25,0.0714285714,1.560710409,0,0,0.12,0,0.0290909091,0,0.0981818182,0.0581818182,0.0181818182,0.0363636364,0.0218181818,0.0763636364,0.2142857143
5552,6032,0,55,192,106,0.1354679803,0.4729064039,0.2610837438,0.3560209424,0.3664921466,0.0785340314,3.0588816815,2.0431918706,0.6931471806,0.1064773736,0,0.0257320319,0.015971606,0.0567879326,0.0346051464,0.0301685892,0.0133096717,0.0115350488,0.0425909494,0.0471204188
5553,6033,0,187,1087,79,0.6404109589,3.7226027397,0.2705479452,0.7790927022,0.6785009862,0.0226824458,4.1454463968,1.5866263659,0.5623351446,0.1360811253,0.0016355904,0.0222440301,0.011122015,0.0549558391,0.036637226,0.0464507687,0.0176643768,0.0209355577,0.0500490677,0.0177514793
5554,6034,0,981,186,742,5.8047337278,1.100591716,4.3905325444,0.2067039106,0.217877095,0.1508379888,3.7664221294,2.5413475484,0.5623351446,0.1041376104,0.0032543003,0.0283589028,0.0041841004,0.0794979079,0.0488145049,0.0381218038,0.0278940028,0.0218503022,0.0344026034,0.0502793296
5555,6035,0,35,233,66,0.2631578947,1.7518796993,0.4962406015,0.6451612903,0.5483870968,0.1244239631,3.7782483391,2.4645077793,0.6931471806,0.1127819549,0,0.0250626566,0.0100250627,0.0551378446,0.0325814536,0.030075188,0.0250626566,0.022556391,0.0576441103,-0.0230414747
5556,6036,0,344,356,251,4.4102564103,4.5641025641,3.217948718,0.1529745042,0.1813031161,0.2946175637,3.6511401556,2.6224943474,1.9721037385,0.1069090909,0.0029090909,0.0283636364,0.0065454545,0.0734545455,0.0425454545,0.0378181818,0.0203636364,0.0145454545,0.0378181818,0.0141643059
5557,6037,0,134,3347,434,0.3236714976,8.0845410628,1.0483091787,0.9009449332,0.8765070055,0.0247637667,4.5452684285,2.606245375,1.8866967847,0.1077628562,0.0042581068,0.0271863741,0.012119227,0.100884376,0.0445463479,0.0389780544,0.0163773338,0.0101539469,0.0124467737,0.0055392636
5558,6038,0,218,330,168,13.625,20.625,10.5,0.0615384615,0.0923076923,0.2369230769,2.751915969,2.7801946519,2.1186492471,0.1186485767,0.0007980846,0.0231444533,0.0231444533,0.0750199521,0.0348496941,0.0486831604,0.0159616919,0.0180899175,0.0327214685,0
5559,6039,0,49,1290,309,0.1231155779,3.2412060302,0.7763819095,0.0467653936,0.0600155885,0.1254871395,4.5710708052,3.2414102026,2.4665771436,0.1273411237,0.0010404994,0.0300944453,0.0096046102,0.0541860093,0.0300944453,0.0396190171,0.0223307187,0.0179286057,0.0553865856,0.0062353858
5560,6040,0,74,1769,79,0.1863979849,4.4559193955,0.1989924433,0.4816540478,0.4373907979,0.0139778684,4.6079287025,2.4471513083,0.5503785362,0.1182416909,0.0070454894,0.0317047021,0.0042885587,0.104303875,0.0359932608,0.0416602849,0.0157757696,0.0139378159,0.0212896309,0.0093185789
5561,6041,0,210,160,72,4.7727272727,3.6363636364,1.6363636364,0.3270440252,0.3144654088,0.0566037736,2.7655866156,1.9459101491,0.7963116402,0.1144343303,0.0052015605,0.0344603381,0.0084525358,0.0617685306,0.0435630689,0.0377113134,0.0136540962,0.0169050715,0.0260078023,0
5562,6042,0,171,515,154,0.4816901408,1.4507042254,0.4338028169,0.1739130435,0.2015810277,0.1027667984,3.5871941047,1.9925465556,2.8389889332,0.1262156905,0.0025934731,0.0265830992,0.022260644,0.1199481305,0.0436567971,0.0510049708,0.0121028744,0.0110222606,0.0073481738,0.0019762846
5563,6043,0,246,504,229,4.641509434,9.5094339623,4.320754717,0.2356557377,0.2110655738,0.0368852459,4.3308009602,2.8314802401,1.0986122887,0.1216378964,0.0004014452,0.0252910478,0.0200722601,0.0650341228,0.0509835407,0.0473705339,0.0248896026,0.0152549177,0.0473705339,0.0020491803
5564,6044,0,263,657,166,0.6884816754,1.719895288,0.4345549738,0.5079365079,0.4904761905,0.0619047619,3.3363212588,1.7841157163,1.3296613489,0.1314900154,0.0003072197,0.0258064516,0.002764977,0.046390169,0.0288786482,0.0325652842,0.0122887865,0.0095238095,0.0620583717,0.0095238095
5565,6045,0,834,1891,686,2.3102493075,5.2382271468,1.9002770083,0.7929264119,0.7050770108,0.1026811181,5.3972417154,4.0121964802,2.5981889722,0.1131639723,0.0035925071,0.0164228894,0.0056453682,0.086476777,0.0495252759,0.0220682576,0.0146266359,0.0115473441,0.0377213241,0.0302338848
5566,6046,0,205,8564,626,0.5242966752,21.9028132992,1.6010230179,0.1023965142,0.1353874883,0.3050108932,5.1701847454,3.3677226474,3.2191414855,0.0895998691,0.0028639228,0.020211112,0.0067097619,0.0959004991,0.059487767,0.032116848,0.0101873824,0.0093282055,0.0173881024,0.0012449424
5567,6047,0,1638,1134,691,4.4876712329,3.1068493151,1.8931506849,0.0299823633,0.3915343915,0.5634920635,2.302585093,4.2819745674,3.8497798863,0.0146563676,0.0020796197,0.0023767083,0,0.1066547831,0.1178451178,0.0036640919,0.0029708853,0.03238265,0.0357496534,0
5568,6048,0,119,42,44,0.268018018,0.0945945946,0.0990990991,0,0.0238095238,0.0238095238,0.271189373,0.6931471806,0,0.0128534704,0,0.0128534704,0.0051413882,0.0771208226,0.0334190231,0.0154241645,0.0102827763,0.0154241645,0.0539845758,-0.0476190476
5569,6049,0,21,2882,287,0.0539845758,7.4087403599,0.7377892031,0.4245487365,0.3602888087,0.0227436823,4.9754863954,2.3167550303,2.3066687254,0.1252941932,0.0013265437,0.0324789251,0.0314091318,0.0700072746,0.0278574179,0.0650862253,0.0198125722,0.0151482734,0.024648038,0.0119133574
5570,6050,0,1014,374,429,9.75,3.5961538462,4.125,0.1895604396,0.2637362637,0.4642857143,4.0503364765,3.3235841829,2.1535324567,0.1126423008,0.0041941282,0.0257639305,0.0011983223,0.1036548832,0.0593169563,0.0257639305,0.0125823847,0.0131815458,0.0473337328,0.0054945055
5571,6052,0,169,676,80,0.442408377,1.7696335079,0.2094240838,0.3938506589,0.3733528551,0.0161054173,3.7833300675,1.0397207708,0.6931471806,0.1044921875,0.0017089844,0.033203125,0.0131835938,0.1088867188,0.046875,0.0493164063,0.0219726563,0.0234375,0.0161132813,0.0102489019
5572,6053,0,236,498,321,1.2756756757,2.6918918919,1.7351351351,0.4647302905,0.4979253112,0.2116182573,1.9669366348,1.1404131438,0.8656760409,0.0995850622,0.0049792531,0.0336099585,0.0128630705,0.1618257261,0.0784232365,0.0443983402,0.0182572614,0.0049792531,0.0074688797,0
5573,6054,0,155,3434,412,0.4089709763,9.0606860158,1.0870712401,0.490529066,0.4467668191,0.1005878511,4.7744621209,3.0526650321,1.253295518,0.1242224197,0.0012695189,0.0285006982,0.0196775422,0.0792814523,0.0446235877,0.0581439634,0.0215183445,0.0178367399,0.0274216072,-0.0009797518
5574,6055,0,61,1163,95,0.1352549889,2.578713969,0.2106430155,0.0605536332,0.0605536332,0.0830449827,3.7922868466,1.3397121031,1.418483662,0.1282920846,0.0017317267,0.0272025399,0.0102460495,0.0646511292,0.0255429685,0.0426437694,0.0218630493,0.019193304,0.0352117757,0
5575,6056,0,170,664,207,0.460704607,1.7994579946,0.5609756098,0.1852986217,0.1929555896,0.0505359877,4.085000168,2.8754478445,1.9061547465,0.129671256,0.001404889,0.0228996909,0.0036527114,0.0516999157,0.0290812026,0.0345602697,0.017139646,0.028519247,0.0422871593,0.010719755
5576,6057,0,205,1403,363,0.5976676385,4.0903790088,1.0583090379,0.7463601533,0.6727969349,0.0559386973,5.035664889,2.7622840292,1.6987829895,0.1073847146,0.0045146727,0.0251531764,0.0077394389,0.11641406,0.0406320542,0.0277329894,0.0180586907,0.0158013544,0.0261206063,0.0153256705
5577,6058,0,611,1368,671,2.5144032922,5.6296296296,2.7613168724,0.0977054034,0.1021465581,0.1813471503,4.2362530568,3.4909170554,2.0794415417,0.1011335316,0.0017686309,0.0341667337,0.0103706086,0.0815178069,0.0333628105,0.0437334191,0.0141490474,0.024037302,0.0273333869,0
5578,6059,0,20700,136368,25744,20.6793206793,136.231768232,25.7182817183,0.7388676845,0.7041984733,0.0941475827,5.9175393679,4.0537469206,3.6859971421,0.1145038168,0.0014617509,0.0282605165,0.0048725028,0.0877050512,0.0579827838,0.0370310216,0.0134805912,0.0081208381,0.0116940068,0.0015903308
5579,6060,0,963,2251,611,4.6298076923,10.8221153846,2.9375,0.8664278403,0.7942681679,0.0184237462,5.2253109153,2.6214417614,2.8608146679,0.1068931069,0.001998002,0.022977023,0.0113220113,0.0909090909,0.0416250416,0.043956044,0.0173160173,0.0123210123,0.0256410256,0
5580,6061,0,824,996,338,4.3829787234,5.2978723404,1.7978723404,0.4739583333,0.4979166667,0.1697916667,4.6035764997,3.6619253506,2.4117034952,0.0871447122,0.005338335,0.0259702785,0.0129851392,0.1481748665,0.0741595729,0.0382340211,0.0167364017,0.0103881114,0.0144279325,0
5581,6062,0,7327,4970,8773,10.9358208955,7.4179104478,13.0940298507,0.1826741996,0.1905210295,0.173571877,6.25991087,5.0738547657,3.1453971923,0.1089968402,0.0048612799,0.0336817251,0.0126393278,0.108580159,0.0465293934,0.0565991875,0.0158686065,0.0079863884,0.0054168548,0.001569366
5582,6063,0,537,187,295,4.0681818182,1.4166666667,2.2348484849,0.4207650273,0.3879781421,0.0327868852,3.6916219944,0,0.6931471806,0.1238177128,0,0.018916595,0.0068787618,0.0627687016,0.0292347377,0.0481513328,0.0214961307,0.0240756664,0.0627687016,0.0109289617
5583,6064,0,78,1841,115,0.2131147541,5.0300546448,0.3142076503,0.4662990196,0.4779411765,0.2058823529,4.631787564,2.6325772718,2.5966894135,0.1125436893,0.0020194175,0.035184466,0.0037281553,0.0758058252,0.0430291262,0.0292038835,0.0113398058,0.009631068,0.0320776699,0.0018382353
5584,6065,0,151,1772,222,0.4148351648,4.8681318681,0.6098901099,0.9468768243,0.9083479276,0.0064214828,4.5387984124,2.0253262208,1.8011405367,0.0719178082,0.0102739726,0.0171232877,0.0205479452,0.1181506849,0.0633561644,0.0428082192,0.0239726027,0.0102739726,0.0034246575,0.0023350846
5585,6066,0,786,2356,627,2.2203389831,6.6553672316,1.7711864407,0.2877604167,0.2916666667,0.2222222222,5.6335797497,1.8534373901,2.6061721658,0.1247253042,0.0013399796,0.0298547462,0.0106662379,0.061049472,0.038484215,0.0468456879,0.0184381197,0.0248164228,0.0423969556,0.0026041667
5586,6068,0,861,2810,430,2.3719008265,7.741046832,1.1845730028,0.574686431,0.5838084379,0.0942607374,4.8230328198,3.1719232154,2.8898431435,0.1274807543,0.0036019493,0.0245780069,0.0061445017,0.094498199,0.0453421852,0.0392683099,0.0134896532,0.0095345717,0.0161028321,0.0011402509
5587,6069,0,143,271,82,0.4218289086,0.7994100295,0.2418879056,0.54,0.516,0.036,3.9607214324,1.6094379124,0,0.116751269,0.0030456853,0.0233502538,0.0050761421,0.0659898477,0.0294416244,0.0274111675,0.0131979695,0.0243654822,0.0375634518,0.008
5588,6070,0,98,308,96,0.3684210526,1.1578947368,0.3609022556,0.2655737705,0.2721311475,0.1278688525,4.0182001307,2.2878682554,0.6365141683,0.1097470238,0.001860119,0.0241815476,0.0145089286,0.0691964286,0.03125,0.0412946429,0.0230654762,0.013764881,0.0301339286,0.0032786885
5589,6071,0,42,2004,254,0.1261261261,6.018018018,0.7627627628,0.6503759399,0.6127819549,0.0563909774,4.7017230455,2.4766839407,0.1985152433,0.11747851,0.001370375,0.0252896474,0.0051077613,0.0445994768,0.0360034882,0.0454715336,0.0190606702,0.0204310452,0.0482122835,0.0016111708
5590,6072,0,148,400,142,0.432748538,1.1695906433,0.4152046784,0.1836734694,0.1862244898,0.2117346939,3.6690928075,2.6400163315,1.0986122887,0.1129482072,0.0013944223,0.0290836653,0.0081673307,0.0699203187,0.0438247012,0.0410358566,0.0171314741,0.0155378486,0.0217131474,0
5591,6073,0,60,437,94,1.1111111111,8.0925925926,1.7407407407,0.7806122449,0.7066326531,0,4.4901587886,0,0.9502705392,0.1102077687,0.0054200542,0.0234869015,0.0289069557,0.0749774164,0.0397470641,0.0758807588,0.0180668473,0.0207768744,0.0325203252,0.0076530612
5592,6074,0,102,424,179,1.5692307692,6.5230769231,2.7538461539,0.9429347826,0.8695652174,0.0081521739,4.1952733808,1.0986122887,0.6931471806,0.1055555556,0,0.0111111111,0.0166666667,0.0444444444,0.0388888889,0.0388888889,0.0222222222,0.0222222222,0.0333333333,0.1440217391
5593,6075,0,195,573,129,1.095505618,3.2191011236,0.7247191011,0.3725135624,0.3707052441,0.0198915009,4.5126525906,1.8866967847,2.3639211033,0.1375155796,0.0010386373,0.0280432073,0.0126713752,0.0781055256,0.0299127545,0.0436227669,0.0153718322,0.0166181969,0.0259659327,0.0018083183
5594,6076,0,1078,1329,1526,3.3899371069,4.179245283,4.7987421384,0.5042275173,0.4665641814,0.0791698693,6.0330905222,3.7017317202,2.5217718181,0.0999687109,0.0032853567,0.0215894869,0.0106382979,0.067428035,0.0325406758,0.0461514393,0.0231539424,0.0186170213,0.0358260325,0.0092236741
5595,6077,0,496,710,198,1.6870748299,2.4149659864,0.6734693878,0.3706395349,0.3575581395,0.1598837209,4.1100832786,1.9865302366,1.9730014064,0.1184696057,0.0019421247,0.0318508448,0.0165080598,0.0899203729,0.0438920179,0.0640901146,0.0200038842,0.0163138473,0.0085453486,0.0029069767
5596,6078,0,417,979,888,1.1846590909,2.78125,2.5227272727,0.0273003033,0.0738119312,0.1193124368,4.1312681231,2.8297665397,2.5665989181,0.1017858795,0.0038863699,0.0223003609,0.0069399463,0.0868881281,0.0534838531,0.0399740909,0.0172110669,0.0111039141,0.0284075136,-0.0111223458
5597,6079,0,1882,717,635,18.6336633663,7.099009901,6.2871287129,0.6228482003,0.5665101721,0.0375586854,5.0841061673,2.1881704518,2.0981473891,0.1149425287,0.0035366932,0.0234305924,0.0026525199,0.0972590628,0.0450928382,0.0362511052,0.0141467728,0.0106100796,0.017683466,0.0641627543
5598,6080,0,196,1520,214,1.1597633136,8.9940828402,1.2662721894,0.6370738636,0.5497159091,0.0504261364,4.7418363035,2.8281654123,0.6365141683,0.1074224867,0.0021922956,0.0231756968,0.0125274037,0.0629502036,0.0358596931,0.0436893204,0.0211399937,0.018634513,0.0543376135,0.0021306818
5599,6081,0,160,889,175,0.4494382022,2.4971910112,0.4915730337,0.4632701422,0.4158767773,0.0379146919,4.6463397297,2.773717975,1.0986122887,0.1243760399,0.0006239601,0.0363976705,0.0318219634,0.0744592346,0.0332778702,0.0717554077,0.0255823627,0.0162229617,0.0320299501,0
5600,6082,0,901,71,324,4.1906976744,0.3302325581,1.5069767442,0.1408450704,0.1549295775,0.0563380282,2.7144523517,1.0986122887,0,0.0931506849,0.002739726,0.0191780822,0.0109589041,0.0712328767,0.0904109589,0.0520547945,0.0219178082,0.0109589041,0.0219178082,0.0985915493
5601,6083,0,163,608,121,1.6804123711,6.2680412371,1.2474226804,0.3123938879,0.2920203735,0.0203735144,4.1948283775,1.560710409,0,0.1259132976,0.000243546,0.0314174379,0.0116902094,0.0477350219,0.0360448125,0.0467608378,0.0148563078,0.0112031174,0.0455431076,0.0033955857
5602,6084,0,312,1154,192,0.9258160237,3.4243323442,0.5697329377,0.1297709924,0.2103477523,0.5012722646,4.1953845076,1.7230761745,2.9965556302,0.0762115423,0.0050271466,0.0197064146,0.0047255178,0.1023527046,0.0571083853,0.0313693947,0.0124673235,0.0155841544,0.0198069576,0.0016963528
5603,6085,0,221,217,99,0.6737804878,0.6615853659,0.3018292683,0.5853658537,0.5414634146,0.0195121951,3.9836583373,1.3862943611,0,0.1450189155,0,0.0302648172,0.0163934426,0.0857503153,0.0353089533,0.0744010088,0.0277427491,0.0214375788,0.025220681,0.0048780488
5604,6086,0,34,143,25,2.125,8.9375,1.5625,0.102189781,0.102189781,0.0729927007,1.9459101491,1.0397207708,0,0.1062134891,0.0005310674,0.0323951142,0.0111524164,0.0764737122,0.0456718003,0.0398300584,0.0122145512,0.0138077536,0.0169941583,0.0437956204
5605,6087,0,930,3679,461,2.8181818182,11.1484848485,1.396969697,0.641049672,0.7294595439,0.249609497,4.7970789549,2.9813120619,3.2496329257,0.1110371234,0.0056600633,0.0284667887,0.0036623939,0.1210254703,0.087897453,0.0419510571,0.0073247877,0.0063259531,0.0058265357,0.0012496095
5606,6088,0,248,86,63,4.679245283,1.6226415094,1.1886792453,0.5294117647,0.4352941176,0.0117647059,2.5665989181,0,0.6365141683,0.1439252336,0,0.0299065421,0.0018691589,0.0990654206,0.0485981308,0.0186915888,0.0224299065,0.0299065421,0.0186915888,0
5607,6089,0,9,160,85,0.1451612903,2.5806451613,1.3709677419,0.1257861635,0.0628930818,0.0440251572,2.7516666169,1.4270610434,0,0.121686747,0.0036144578,0.0277108434,0.0228915663,0.0481927711,0.0240963855,0.0662650602,0.034939759,0.0180722892,0.0518072289,-0.0251572327
5608,6090,0,90,1517,118,0.2803738318,4.7258566978,0.3676012461,0.4758667573,0.4534330387,0.0244731475,4.264386349,1.7287113052,1.213007566,0.1548873734,0.0021698698,0.0359578425,0.0204587725,0.077288696,0.0354412069,0.0561066336,0.0252118206,0.0158090515,0.0273816904,0.0013596193
5609,6091,0,1255,1060,868,5.2953586498,4.4725738397,3.6624472574,0.3990196078,0.3578431373,0.0450980392,4.951269603,3.0192562962,1.2424533249,0.1256055363,0.0008650519,0.0280276817,0.0153979239,0.0512110727,0.0394463668,0.0610726644,0.0185121107,0.0233564014,0.0396193772,0
5610,6092,0,212,184,93,42.4,36.8,18.6,0.6300578035,0.5433526012,0.0289017341,3.0459321486,0.6931471806,0,0.1201372998,0.0068649886,0.033180778,0.0057208238,0.0594965675,0.033180778,0.0354691076,0.0228832952,0.0160183066,0.0320366133,0.0115606936
5611,6093,0,133,203,180,1.1083333333,1.6916666667,1.5,0.6735751295,0.5647668394,0.0310880829,3.8381804234,1.6094379124,0,0.0807291667,0.0065104167,0.0299479167,0.01171875,0.0807291667,0.0377604167,0.0364583333,0.02734375,0.0130208333,0.0299479167,0.0259067358
5612,6094,0,1745,6276,1809,5.6109324759,20.1800643087,5.8167202572,0.5910273082,0.5575422627,0.0643693108,5.9135543738,3.9211099585,2.0253262208,0.1201117318,0.0013268156,0.0226955307,0.0112430168,0.0401536313,0.0544692737,0.0425977654,0.0097765363,0.0162011173,0.0326117318,0.0237321196
5613,6095,0,227,1325,284,0.7566666667,4.4166666667,0.9466666667,0.4381322957,0.3688715953,0.0256809339,4.3324875254,1.8866967847,2.6250481587,0.1387423507,0.0041147922,0.0312302173,0.0072800169,0.0934796371,0.0342899346,0.0469508335,0.0132939439,0.0149820637,0.0073855244,0.0108949416
5614,6096,0,517,7808,3243,1.1776765376,17.7858769932,7.3872437358,0.0170807453,0.051863354,0.2844720497,5.9779446116,4.1541335809,3.4335658677,0.0807832333,0.0043294303,0.0341106629,0.0242054511,0.1109252517,0.0549050477,0.0528387287,0.0146282266,0.0078388927,0.005510184,0.000310559
5615,6097,0,133,938,139,1.0310077519,7.2713178295,1.0775193798,0.3495038589,0.2833517089,0.0573318633,4.6459536596,2.4981244493,1.0986122887,0.1043956044,0.0018315018,0.0317460317,0.0185185185,0.0561660562,0.0337810338,0.0445665446,0.0203500204,0.0134310134,0.0435490435,0.0452039691
5616,6098,0,20,322,10,0.1801801802,2.9009009009,0.0900900901,0.4049844237,0.3956386293,0.0093457944,2.5965508167,0.5004024235,0,0.1160741416,0.0024308721,0.031601337,0.0118505014,0.0513521726,0.031297478,0.0449711334,0.0303859009,0.0188392586,0.0510483136,0.0062305296
5617,6099,0,132,108,86,0.8859060403,0.7248322148,0.5771812081,0.3942307692,0.3365384615,0.0673076923,3.0864593035,1.5498260459,0,0.1058823529,0.0014705882,0.0220588235,0.0088235294,0.0617647059,0.0455882353,0.0338235294,0.0073529412,0.0176470588,0.0294117647,0
5618,6100,0,533,4178,547,3.0809248555,24.1502890173,3.161849711,0.1886178862,0.2832520325,0.2126829268,4.4978707572,2.8324326123,2.1054252697,0.1115950077,0.0022506065,0.0342267559,0.0022213778,0.0737731272,0.033203753,0.027767223,0.0110192032,0.0192909128,0.0318300061,0.001300813
5619,6101,0,109,139,31,0.2324093817,0.2963752665,0.066098081,0.3308823529,0.3235294118,0.0441176471,3.2238860685,1.7328679514,0.6931471806,0.1119894598,0,0.0355731225,0.0118577075,0.0632411067,0.0540184453,0.0342555995,0.0184453228,0.0184453228,0.0289855072,-0.0073529412
5620,6102,0,121,659,65,0.3418079096,1.8615819209,0.1836158192,0.6510500808,0.5266558966,0.0016155089,4.0290101162,0.6931471806,0,0.1144668158,0.004847129,0.0331841909,0.0119313945,0.0749440716,0.0421327368,0.0402684564,0.0160328113,0.0141685309,0.0272184937,0.0371567044
5621,6103,0,1212,11122,1255,3.717791411,34.1165644172,3.8496932515,0.5371610845,0.5390749601,0.083891547,5.3601785104,4.1906458804,3.1418041592,0.1169391462,0.0039736603,0.0250908265,0.0081743869,0.0812897366,0.0303133515,0.0480245232,0.0172570391,0.0146457766,0.014986376,0
5622,6104,0,341,402,164,4.5466666667,5.36,2.1866666667,0.362244898,0.3724489796,0.237244898,4.4528273107,2.9275655767,2.7804663689,0.1171646163,0.0023432923,0.0205038079,0.0041007616,0.0328060926,0.046572935,0.0228471002,0.014645577,0.0161101347,0.0307557118,0.0612244898
